Thu Jun 21 09:03:15 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:48:51;GPSF96;-33.315141;-70.727795;311700310
Thu Jun 21 09:03:17 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:48:56;GPSF96;-33.315183;-70.727998;311700311
Thu Jun 21 09:03:19 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:49:01;GPSF96;-33.315036;-70.728341;311700312
Thu Jun 21 09:03:20 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:49:29;GPSF96;-33.313266;-70.731066;311703052
Thu Jun 21 09:03:22 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:49:34;GPSF96;-33.313171;-70.731273;311703053
Thu Jun 21 09:03:27 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:49:39;GPSF96;-33.313241;-70.731446;311703054
Thu Jun 21 09:03:29 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:49:46;GPSF96;-33.313393;-70.731705;311703055
Thu Jun 21 09:03:30 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:49:51;GPSF96;-33.31364;-70.732071;311703056
Thu Jun 21 09:03:31 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:49:59;GPSF96;-33.31413;-70.73282;311703057
Thu Jun 21 09:03:32 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:50:00;GPSF96;-33.314165;-70.73289;311703058
Thu Jun 21 09:03:35 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:50:02;GPSF96;-33.314195;-70.732988;311703059
Thu Jun 21 09:03:36 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:50:07;GPSF96;-33.314233;-70.733058;311703060
Thu Jun 21 09:03:39 CLT 2018 - cadena: 1;356850080899469;2018-06-20 18:55:04;GPSF96;-33.314233;-70.733058;311706660
Thu Jun 21 09:03:40 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:00:04;GPSF96;-33.314233;-70.733058;311706661
Thu Jun 21 09:03:42 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:05:04;GPSF96;-33.314233;-70.733058;311712241
Thu Jun 21 09:03:44 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:06:46;GPSF96;-33.314245;-70.733073;311712242
Thu Jun 21 09:03:46 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:06:48;GPSF96;-33.314296;-70.733148;311712243
Thu Jun 21 09:03:47 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:06:53;GPSF96;-33.31447;-70.73344;311712244
Thu Jun 21 09:03:48 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:06:58;GPSF96;-33.314535;-70.733558;311712245
Thu Jun 21 09:03:50 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:03;GPSF96;-33.314573;-70.733461;311712246
Thu Jun 21 09:03:51 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:09;GPSF96;-33.31446;-70.733331;311712247
Thu Jun 21 09:03:52 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:11;GPSF96;-33.314376;-70.733193;311712248
Thu Jun 21 09:03:53 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:12;GPSF96;-33.314323;-70.73311;311712249
Thu Jun 21 09:03:55 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:30;GPSF96;-33.313323;-70.73149;311712250
Thu Jun 21 09:03:57 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:35;GPSF96;-33.31323;-70.73128;311712251
Thu Jun 21 09:03:58 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:40;GPSF96;-33.313281;-70.731181;311712252
Thu Jun 21 09:03:59 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:42;GPSF96;-33.313328;-70.7311;311712253
Thu Jun 21 09:04:00 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:47;GPSF96;-33.313565;-70.73071;311712254
Thu Jun 21 09:04:01 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:52;GPSF96;-33.313926;-70.730141;311712255
Thu Jun 21 09:04:02 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:07:59;GPSF96;-33.314521;-70.729305;311712256
Thu Jun 21 09:04:03 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:05;GPSF96;-33.315116;-70.728781;311712257
Thu Jun 21 09:04:04 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:07;GPSF96;-33.315265;-70.728651;311712258
Thu Jun 21 09:04:05 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:09;GPSF96;-33.315376;-70.72855;311712259
Thu Jun 21 09:04:06 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:14;GPSF96;-33.315505;-70.728441;311712260
Thu Jun 21 09:04:07 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:28;GPSF96;-33.31552;-70.728411;311712261
Thu Jun 21 09:04:09 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:33;GPSF96;-33.315576;-70.728253;311712262
Thu Jun 21 09:04:10 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:34;GPSF96;-33.315566;-70.7282;311712263
Thu Jun 21 09:04:11 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:36;GPSF96;-33.315493;-70.728061;311712264
Thu Jun 21 09:04:12 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:41;GPSF96;-33.315141;-70.7276;311712265
Thu Jun 21 09:04:13 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:47;GPSF96;-33.314615;-70.726756;311712266
Thu Jun 21 09:04:14 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:52;GPSF96;-33.314278;-70.72594;311712267
Thu Jun 21 09:04:15 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:53;GPSF96;-33.314225;-70.725801;311712268
Thu Jun 21 09:04:16 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:08:57;GPSF96;-33.314086;-70.725438;311712269
Thu Jun 21 09:04:17 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:02;GPSF96;-33.314041;-70.725316;311712330
Thu Jun 21 09:04:18 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:07;GPSF96;-33.31399;-70.725181;311712331
Thu Jun 21 09:04:19 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:15;GPSF96;-33.313823;-70.724611;311712332
Thu Jun 21 09:04:20 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:16;GPSF96;-33.313815;-70.724546;311712333
Thu Jun 21 09:04:21 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:21;GPSF96;-33.313861;-70.724298;311712334
Thu Jun 21 09:04:22 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:27;GPSF96;-33.313958;-70.72417;311712335
Thu Jun 21 09:04:23 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:31;GPSF96;-33.31409;-70.72408;311712336
Thu Jun 21 09:04:24 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:52;GPSF96;-33.315718;-70.723318;311712337
Thu Jun 21 09:04:25 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:09:55;GPSF96;-33.316006;-70.72319;311712338
Thu Jun 21 09:04:26 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:10:45;GPSF96;-33.321918;-70.720523;311715054
Thu Jun 21 09:04:28 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:10:54;GPSF96;-33.322435;-70.720286;311715055
Thu Jun 21 09:04:29 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:11:01;GPSF96;-33.322781;-70.72015;311715056
Thu Jun 21 09:04:30 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:11:06;GPSF96;-33.32294;-70.72033;311715057
Thu Jun 21 09:04:31 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:11:16;GPSF96;-33.323158;-70.721026;311715058
Thu Jun 21 09:04:32 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:11:21;GPSF96;-33.323066;-70.721151;311715059
Thu Jun 21 09:04:33 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:14:49;GPSF96;-33.322975;-70.721188;311715060
Thu Jun 21 09:04:34 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:16:30;GPSF96;-33.322861;-70.721226;311718416
Thu Jun 21 09:04:35 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:16:58;GPSF96;-33.321725;-70.721795;311718417
Thu Jun 21 09:04:37 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:17:04;GPSF96;-33.321501;-70.721821;311718418
Thu Jun 21 09:04:38 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:22:02;GPSF96;-33.321451;-70.72184;311721849
Thu Jun 21 09:04:39 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:22:40;GPSF96;-33.321451;-70.72184;311721850
Thu Jun 21 09:04:40 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:22:45;GPSF96;-33.321501;-70.721923;311721851
Thu Jun 21 09:04:42 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:22:50;GPSF96;-33.321718;-70.721821;311721852
Thu Jun 21 09:04:43 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:23:06;GPSF96;-33.322766;-70.72139;311721853
Thu Jun 21 09:04:44 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:23:12;GPSF96;-33.322856;-70.721365;311721854
Thu Jun 21 09:04:45 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:24:10;GPSF96;-33.322856;-70.72137;311721855
Thu Jun 21 09:04:46 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:24:15;GPSF96;-33.322856;-70.72137;311721856
Thu Jun 21 09:04:47 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:25:09;GPSF96;-33.3229;-70.72136;311721857
Thu Jun 21 09:04:48 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:25:19;GPSF96;-33.323115;-70.721246;311721858
Thu Jun 21 09:04:49 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:25:23;GPSF96;-33.323128;-70.72107;311721859
Thu Jun 21 09:04:50 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:25:33;GPSF96;-33.322923;-70.720241;311721860
Thu Jun 21 09:04:51 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:25:37;GPSF96;-33.322976;-70.720045;311721861
Thu Jun 21 09:04:52 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:25:40;GPSF96;-33.323193;-70.719926;311721862
Thu Jun 21 09:04:53 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:25:45;GPSF96;-33.323761;-70.71967;311721930
Thu Jun 21 09:04:54 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:25:59;GPSF96;-33.325668;-70.71885;311721931
Thu Jun 21 09:04:55 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:01;GPSF96;-33.325838;-70.718776;311721932
Thu Jun 21 09:04:56 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:06;GPSF96;-33.326118;-70.718808;311721933
Thu Jun 21 09:04:57 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:07;GPSF96;-33.326158;-70.718893;311721934
Thu Jun 21 09:04:58 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:12;GPSF96;-33.326371;-70.719543;311721935
Thu Jun 21 09:05:00 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:15;GPSF96;-33.326515;-70.720008;311721936
Thu Jun 21 09:05:01 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:19;GPSF96;-33.326643;-70.720388;311721937
Thu Jun 21 09:05:02 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:24;GPSF96;-33.32678;-70.720531;311721938
Thu Jun 21 09:05:03 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:29;GPSF96;-33.32692;-70.720431;311721939
Thu Jun 21 09:05:04 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:48;GPSF96;-33.32704;-70.720376;311721940
Thu Jun 21 09:05:05 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:26:53;GPSF96;-33.327266;-70.720315;311721941
Thu Jun 21 09:05:06 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:27:04;GPSF96;-33.327761;-70.720085;311721942
Thu Jun 21 09:05:07 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:27:30;GPSF96;-33.328553;-70.71971;311722140
Thu Jun 21 09:05:08 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:27:35;GPSF96;-33.328546;-70.719498;311722166
Thu Jun 21 09:05:09 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:27:42;GPSF96;-33.328433;-70.719121;311722189
Thu Jun 21 09:05:10 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:27:48;GPSF96;-33.328318;-70.718666;311722234
Thu Jun 21 09:05:11 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:27:54;GPSF96;-33.328258;-70.718441;311722251
Thu Jun 21 09:05:12 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:27:59;GPSF96;-33.328165;-70.718401;311722271
Thu Jun 21 09:05:13 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:32:57;GPSF96;-33.328106;-70.71844;311729900
Thu Jun 21 09:05:14 CLT 2018 - cadena: 2;356850080899469;2018-06-20 19:37:09;GPSF96;-33.328106;-70.71844;311729901
Thu Jun 21 09:05:15 CLT 2018 - cadena: 2;356850080899469;2018-06-20 19:37:09;GPSF96;-33.328106;-70.71844;311729902
Thu Jun 21 09:05:16 CLT 2018 - cadena: 2;356850080899469;2018-06-20 19:37:18;GPSF96;-33.328106;-70.71844;311729903
Thu Jun 21 09:05:17 CLT 2018 - cadena: 2;356850080899469;2018-06-20 19:37:18;GPSF96;-33.328106;-70.71844;311729904
Thu Jun 21 09:05:18 CLT 2018 - cadena: 2;356850080899469;2018-06-20 19:37:27;GPSF96;-33.328106;-70.71844;311729905
Thu Jun 21 09:05:19 CLT 2018 - cadena: 2;356850080899469;2018-06-20 19:37:27;GPSF96;-33.328106;-70.71844;311729906
Thu Jun 21 09:05:20 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:37:56;GPSF96;-33.32823;-70.71842;311729907
Thu Jun 21 09:05:21 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:38:03;GPSF96;-33.328231;-70.718475;311729908
Thu Jun 21 09:05:22 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:43:01;GPSF96;-33.328253;-70.718571;311729909
Thu Jun 21 09:05:23 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:44:11;GPSF96;-33.32829;-70.718638;311732496
Thu Jun 21 09:05:24 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:44:16;GPSF96;-33.32836;-70.718843;311732497
Thu Jun 21 09:05:25 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:44:32;GPSF96;-33.328548;-70.719538;311732498
Thu Jun 21 09:05:26 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:44:37;GPSF96;-33.328475;-70.719711;311732499
Thu Jun 21 09:05:27 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:44:42;GPSF96;-33.32828;-70.719808;311732500
Thu Jun 21 09:05:28 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:44:59;GPSF96;-33.327213;-70.720246;311732501
Thu Jun 21 09:05:29 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:08;GPSF96;-33.326758;-70.720306;311732502
Thu Jun 21 09:05:30 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:13;GPSF96;-33.326718;-70.72031;311732503
Thu Jun 21 09:05:31 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:18;GPSF96;-33.326673;-70.720271;311732504
Thu Jun 21 09:05:32 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:20;GPSF96;-33.326638;-70.72019;311732505
Thu Jun 21 09:05:34 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:22;GPSF96;-33.326603;-70.720056;311732506
Thu Jun 21 09:05:35 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:23;GPSF96;-33.326583;-70.719968;311732507
Thu Jun 21 09:05:36 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:31;GPSF96;-33.326368;-70.719183;311732508
Thu Jun 21 09:05:37 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:32;GPSF96;-33.32635;-70.719123;311732509
Thu Jun 21 09:05:38 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:34;GPSF96;-33.326326;-70.719053;311732510
Thu Jun 21 09:05:39 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:51;GPSF96;-33.326265;-70.718881;311732511
Thu Jun 21 09:05:40 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:56;GPSF96;-33.326291;-70.718601;311732512
Thu Jun 21 09:05:41 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:57;GPSF96;-33.326356;-70.718556;311732513
Thu Jun 21 09:05:42 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:45:59;GPSF96;-33.326518;-70.718476;311732514
Thu Jun 21 09:05:43 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:04;GPSF96;-33.327063;-70.718241;311732515
Thu Jun 21 09:05:44 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:14;GPSF96;-33.328438;-70.717623;311732516
Thu Jun 21 09:05:45 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:32;GPSF96;-33.331076;-70.716443;311732517
Thu Jun 21 09:05:46 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:33;GPSF96;-33.331195;-70.71639;311732518
Thu Jun 21 09:05:47 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:36;GPSF96;-33.331426;-70.716288;311732519
Thu Jun 21 09:05:48 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:39;GPSF96;-33.331626;-70.716193;311732520
Thu Jun 21 09:05:49 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:41;GPSF96;-33.331835;-70.716101;311732521
Thu Jun 21 09:05:50 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:46;GPSF96;-33.332466;-70.71583;311732522
Thu Jun 21 09:05:51 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:46:54;GPSF96;-33.333723;-70.715251;311732523
Thu Jun 21 09:05:53 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:03;GPSF96;-33.335176;-70.7146;311732524
Thu Jun 21 09:05:54 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:12;GPSF96;-33.336541;-70.714008;311732660
Thu Jun 21 09:05:55 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:16;GPSF96;-33.336871;-70.713866;311732661
Thu Jun 21 09:05:56 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:18;GPSF96;-33.337;-70.713806;311732662
Thu Jun 21 09:05:57 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:20;GPSF96;-33.337181;-70.713726;311732663
Thu Jun 21 09:05:58 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:25;GPSF96;-33.337755;-70.71347;311732664
Thu Jun 21 09:05:59 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:35;GPSF96;-33.339298;-70.712775;311732665
Thu Jun 21 09:06:00 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:41;GPSF96;-33.340236;-70.71235;311732666
Thu Jun 21 09:06:01 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:47:59;GPSF96;-33.342748;-70.711225;311732667
Thu Jun 21 09:06:02 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:48:00;GPSF96;-33.342846;-70.71118;311732668
Thu Jun 21 09:06:03 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:48:03;GPSF96;-33.343035;-70.711115;311732669
Thu Jun 21 09:06:04 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:48:06;GPSF96;-33.343096;-70.711303;311732670
Thu Jun 21 09:06:05 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:48:10;GPSF96;-33.343078;-70.711623;311732671
Thu Jun 21 09:06:06 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:48:24;GPSF96;-33.342951;-70.713341;311732672
Thu Jun 21 09:06:07 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:48:44;GPSF96;-33.34281;-70.714815;311732673
Thu Jun 21 09:06:08 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:48:50;GPSF96;-33.342736;-70.71545;311732674
Thu Jun 21 09:06:09 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:48:57;GPSF96;-33.342668;-70.716038;311732675
Thu Jun 21 09:06:10 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:03;GPSF96;-33.342585;-70.716908;311732676
Thu Jun 21 09:06:11 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:15;GPSF96;-33.342395;-70.718953;311734944
Thu Jun 21 09:06:12 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:33;GPSF96;-33.342255;-70.720898;311734945
Thu Jun 21 09:06:13 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:37;GPSF96;-33.342293;-70.72127;311734946
Thu Jun 21 09:06:14 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:43;GPSF96;-33.34262;-70.721525;311734947
Thu Jun 21 09:06:15 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:46;GPSF96;-33.342821;-70.721678;311734948
Thu Jun 21 09:06:16 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:51;GPSF96;-33.342995;-70.721688;311734949
Thu Jun 21 09:06:17 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:55;GPSF96;-33.34309;-70.721623;311734950
Thu Jun 21 09:06:18 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:49:58;GPSF96;-33.343198;-70.721533;311734951
Thu Jun 21 09:06:19 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:50:02;GPSF96;-33.343388;-70.721373;311734952
Thu Jun 21 09:06:20 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:50:07;GPSF96;-33.343881;-70.720968;311734953
Thu Jun 21 09:06:21 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:50:09;GPSF96;-33.343965;-70.720881;311734954
Thu Jun 21 09:06:23 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:50:15;GPSF96;-33.34397;-70.720725;311734955
Thu Jun 21 09:06:24 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:53:14;GPSF96;-33.34396;-70.72077;311734956
Thu Jun 21 09:06:25 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:53:19;GPSF96;-33.34389;-70.720865;311734957
Thu Jun 21 09:06:26 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:53:20;GPSF96;-33.343855;-70.720905;311734958
Thu Jun 21 09:06:27 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:53:24;GPSF96;-33.343648;-70.721083;311734959
Thu Jun 21 09:06:28 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:53:26;GPSF96;-33.34358;-70.721125;311734960
Thu Jun 21 09:06:29 CLT 2018 - cadena: 5;356850080899469;2018-06-20 19:54:43;GPSF96;-33.343516;-70.721103;311735447
Thu Jun 21 09:06:30 CLT 2018 - cadena: 25;356850080899469;2018-06-20 19:54:43;GPSF96;-33.343516;-70.721103;311735449
Thu Jun 21 09:06:31 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:55:43;GPSF96;-33.343516;-70.721103;311737586
Thu Jun 21 09:06:32 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:56:43;GPSF96;-33.343516;-70.721103;311737587
Thu Jun 21 09:06:33 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:57:43;GPSF96;-33.343516;-70.721103;311737588
Thu Jun 21 09:06:34 CLT 2018 - cadena: 1;356850080899469;2018-06-20 19:58:43;GPSF96;-33.343516;-70.721103;311737589
Thu Jun 21 09:06:35 CLT 2018 - cadena: 4;356850080899469;2018-06-20 20:00:31;GPSF96;-33.343516;-70.721103;311738114
Thu Jun 21 09:06:36 CLT 2018 - cadena: 24;356850080899469;2018-06-20 20:00:40;GPSF96;-33.343516;-70.721103;311738478
Thu Jun 21 09:06:37 CLT 2018 - cadena: 1;356850080899469;2018-06-20 20:00:55;GPSF96;-33.343443;-70.721095;311738479
Thu Jun 21 09:06:38 CLT 2018 - cadena: 1;356850080899469;2018-06-20 20:01:00;GPSF96;-33.343445;-70.72095;311738480
